STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 19:33,FM-15,CLR:00,1.50V,BR:1 ||,32,0.0,32,0.0,32,0.0,100,0,000,,30.20,,,30.27,,30.26,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 19:53,FM-15,CLR:00,3.00,BR:1 ||,34,1.0,34,1.1,34,1.0,100,0,000,,30.20,,,30.27,,30.26,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 19:58,FM-15,CLR:00,3.00,BR:1 ||,34,1.0,34,1.1,34,0.9,99,0,000,,30.21,,,30.28,,30.27,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 20:58,FM-15,CLR:00,*,BR:1 ||,34,1.0,34,1.1,34,1.0,100,0,000,,30.22,,,30.29,,30.28,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 21:13,FM-15,CLR:00,4.00,BR:1 ||,30,-1.0,30,-1.1,30,-1.0,100,0,000,,30.22,,,30.29,,30.28,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 21:23,FM-15,CLR:00,*,BR:1 ||,30,-1.0,30,-1.1,30,-1.0,100,0,000,,30.22,,,30.29,,30.28,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 21:28,FM-15,CLR:00,3.00,BR:1 ||,30,-1.0,30,-1.1,30,-1.0,100,0,000,,30.22,,,30.29,,30.28,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 21:48,FM-15,CLR:00,1.00V,BR:1 ||,32,0.0,31,-0.4,30,-1.0,93,0,000,,30.22,,,30.29,,30.28,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 21:53,FM-15,CLR:00,0.50V,FZ:8 FG:2 |FG:35 |,30,-1.0,30,-1.1,30,-1.0,100,0,000,,30.22,,,30.29,,30.28,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 21:58,FM-15,CLR:00,*,FZ:8 FG:2 |FG:35 |,31,-0.8,31,-0.8,30,-1.0,99,0,000,,30.22,2,,30.29,,30.28,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 22:33,FM-15,CLR:00,*,BR:1 ||,28,-2.0,28,-2.2,28,-2.0,100,0,000,,30.24,,,30.31,,30.30,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 22:38,FM-15,CLR:00,3.00,BR:1 ||,28,-2.0,28,-2.2,28,-2.0,100,0,000,,30.24,,,30.31,,30.30,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 22:58,FM-15,CLR:00,*,BR:1 ||,30,-1.0,30,-1.1,30,-1.0,100,0,000,,30.25,,,30.32,,30.31,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 23:03,FM-15,CLR:00,3.00,BR:1 ||,30,-1.0,30,-1.1,30,-1.0,100,0,000,,30.25,,,30.32,,30.31,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 23:33,FM-15,CLR:00,*,BR:1 ||,32,0.0,31,-0.4,30,-1.0,93,0,000,,30.25,,,30.32,,30.31,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 23:43,FM-15,CLR:00,3.00,BR:1 ||,28,-2.0,28,-2.2,28,-2.0,100,0,000,,30.26,,,30.33,,30.32,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 23:58,FM-15,CLR:00,5.00,BR:1 ||,29,-1.6,29,-1.7,29,-1.8,99,0,000,,30.25,,,30.32,,30.31,54,28,41,-0.1,,,,24,0,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0709,1641,RA:16 FZFG:22 BR:13 FG:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 00:58,FM-15,CLR:00,7.00,,28,-2.4,28,-2.4,27,-2.6,99,0,000,,30.26,1,,30.33,,30.32,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 01:58,FM-15,CLR:00,4.00,BR:1 ||,29,-1.6,29,-1.7,29,-1.7,99,0,000,,30.27,,,30.34,,30.33,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 02:00,SHEF,,,,27,-2.8,,,,,,0,000,,30.39,,,,,,54,25,39,-1.8,,,,26,0,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 02:58,FM-15,CLR:00,4.00,BR:1 ||,28,-2.0,28,-2.4,27,-3.0,93,0,000,,30.29,,,30.36,,30.35,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 03:58,FM-15,CLR:00,4.00,BR:1 ||,28,-2.0,28,-2.2,28,-2.1,99,0,000,,30.29,0,,30.36,,30.35,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 04:58,FM-15,CLR:00,4.00,BR:1 ||,26,-3.1,26,-3.3,26,-3.3,99,0,000,,30.29,,,30.36,,30.35,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 05:58,FM-15,CLR:00,10.00,MI:1 FG:2 |FG:31 |FG:12,27,-2.6,27,-2.8,27,-2.8,99,0,000,,30.32,,,30.39,,30.38,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 06:58,FM-15,BKN:07 200,10.00s,VCFG:2 s ||,26,-3.2,26,-3.3,26,-3.5,98,0,000,,30.33,3,,30.40,,30.39,,,,,,,,,,0709,1641,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 07:58,FM-15,BKN:07 200,5.00,BR:1 ||,28,-2.4,28,-2.4,27,-2.7,98,0,000,,30.36,,,30.43,,30.42,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 08:58,FM-15,BKN:07 200,5.00,BR:1 ||,32,0.1,32,-0.2,31,-0.3,97,0,000,,30.37,,,30.44,,30.43,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 09:58,FM-15,BKN:07 200,10.00,,42,5.6,41,4.8,39,3.8,88,0,000,,30.40,2,,30.47,,30.46,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 10:58,FM-15,OVC:08 150,5.00,HZ:7 |FU:05 |HZ:05,46,7.7,43,6.0,39,3.9,77,0,000,,30.38,,,30.45,,30.44,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 11:58,FM-15,OVC:08 150,5.00,HZ:7 |FU:05 |HZ:05,48,9.1,44,6.8,40,4.3,72,0,000,,30.37,,,30.44,,30.43,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 12:58,FM-15,BKN:07 150,5.00,HZ:7 |FU:05 |HZ:05,49,9.5,43,6.2,36,2.5,62,3,140,,30.34,7,,30.41,,30.40,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 13:58,FM-15,OVC:08 150,5.00,HZ:7 |FU:05 |HZ:05,50,10.0,45,6.9,38,3.2,63,6,120,,30.33,,,30.40,,30.39,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 14:58,FM-15,OVC:08 150,5.00,HZ:7 |FU:05 |HZ:05,49,9.6,45,7.1,40,4.3,70,3,120,,30.32,,,30.39,,30.38,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 15:58,FM-15,OVC:08 150,5.00,HZ:7 |FU:05 |HZ:05,49,9.3,44,6.9,39,4.1,70,0,000,,30.32,7,,30.39,,30.38,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 16:58,FM-15,OVC:08 150,5.00,HZ:7 |FU:05 |HZ:05,41,4.8,39,4.0,37,2.7,86,0,000,,30.32,,,30.39,,30.38,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 17:58,FM-15,OVC:08 150,5.00,BR:1 ||,37,3.0,37,2.5,36,2.2,95,0,000,,30.31,,,30.38,,30.37,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 18:58,FM-15,,,,36,2.5,,,35,1.8,95,0,000,,,,,30.39,,30.38,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 18:59,FM-15,OVC:08 150,5.00,BR:1 ||,37,3.0,37,2.5,36,2.0,93,0,000,,30.32,0,,30.39,,30.38,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 19:58,FM-15,OVC:08 120,5.00,BR:1 ||,37,2.7,37,2.5,36,2.2,97,0,000,,30.32,,,30.39,,30.38,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 20:58,FM-15,BKN:07 150,6.00,BR:1 ||,37,2.8,37,2.8,37,2.6,99,3,130,,30.32,,,30.39,,30.38,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 21:58,FM-15,FEW:02 160,9.00,,39,4.0,39,3.9,39,4.0,100,5,130,,30.30,8,,30.37,,30.36,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 22:58,FM-15,OVC:08 150,10.00,,44,6.5,43,6.2,42,5.6,94,0,000,,30.29,,,30.36,,30.35,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 23:58,FM-15,SCT:04 140 BKN:07 200,10.00,,42,5.5,42,5.3,41,5.0,97,3,100,,30.27,,,30.34,,30.33,50,25,37,-3.8,,,,28,0,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0709,1641,MIFG:21 BR:13 HZ:08 FG:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 00:58,FM-15,SCT:04 28 BKN:07 160,9.00,,41,5.0,41,5.0,41,4.8,99,0,000,,30.26,7,,30.33,,30.32,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 01:03,FM-15,BKN:07 27 BKN:07 160,9.00,,41,5.0,41,5.0,41,5.0,100,0,000,,30.26,,,30.33,,30.32,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 01:38,FM-15,SCT:04 25 OVC:08 150,9.00,,43,6.0,42,5.6,41,5.0,93,0,000,,30.25,,,30.32,,30.31,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 01:58,FM-15,OVC:08 150,9.00,,41,5.1,41,5.0,41,4.8,98,0,000,,30.25,,,30.32,,30.31,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 02:00,SHEF,,,,46,7.8,,,,,,0,000,,30.21,,,,,,50,27,38,-2.5,,,,27,0,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 02:58,FM-15,SCT:04 230,8.00,,41,5.0,41,5.0,41,5.0,100,6,130,,30.23,,,30.30,,30.29,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 03:58,FM-15,BKN:07 35 BKN:07 45 OVC:08 230,10.00,,45,7.0,45,7.0,44,6.5,97,0,000,,30.20,7,,30.27,,30.26,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 04:58,FM-15,SCT:04 19 OVC:08 40,10.00,,44,6.8,44,6.7,44,6.4,97,0,000,,30.18,,,30.25,,30.24,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 05:08,FM-15,BKN:07 19 OVC:08 40,10.00,,45,7.0,45,7.2,45,7.0,100,0,000,,30.18,,,30.25,,30.24,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 05:28,FM-15,BKN:07 19 OVC:08 39,9.00,,45,7.0,44,6.7,43,6.0,93,0,000,,30.17,,,30.24,,30.23,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 05:33,FM-15,BKN:07 19 OVC:08 38,9.00,,45,7.0,44,6.7,43,6.0,93,0,000,,30.17,,,30.24,,30.23,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 05:43,FM-15,SCT:04 18 OVC:08 37,10.00,,45,7.0,44,6.7,43,6.0,93,0,000,,30.17,,,30.24,,30.23,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 05:58,FM-15,BKN:07 15 OVC:08 35,10.00,,45,7.0,45,7.0,44,6.8,99,0,000,,30.16,,,30.23,,30.22,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 06:58,FM-15,BKN:07 10 OVC:08 30,5.00,BR:1 ||,46,7.8,46,7.5,45,7.5,98,0,000,,30.15,7,,30.22,,30.21,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 07:58,FM-15,OVC:08 9,5.00,BR:1 ||,47,8.3,47,8.1,46,8.0,98,0,000,,30.13,,,30.20,T,30.19,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 08:58,FM-15,OVC:08 7,5.00,BR:1 ||,50,9.9,49,9.7,49,9.3,96,0,000,,30.12,,,30.19,,30.18,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-12-05 09:58,FM-15,OVC:08 6,5.00,BR:1 ||,51,10.4,50,10.0,49,9.7,95,0,000,,30.10,7,,30.17,,30.16,,,,,,,,,,0709,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
